calculate the throughput for one broker with different p values from 1 to 15
brokers: ,12,    p: ,"{'p1': 7, 'p2': 5, 'p3': 8, 'p4': 3, 'p5': 12, 'p6': 12, 'p7': 12, 'p8': 5, 'p9': 3, 'p10': 4, 'p11': 4, 'p12': 4}",|   ,472943.5,messages/sec
brokers: ,12,    p: ,"{'p1': 6, 'p2': 4, 'p3': 7, 'p4': 7, 'p5': 3, 'p6': 6, 'p7': 9, 'p8': 4, 'p9': 4, 'p10': 7, 'p11': 8, 'p12': 3}",|   ,469162.0,messages/sec
brokers: ,12,    p: ,"{'p1': 7, 'p2': 2, 'p3': 8, 'p4': 10, 'p5': 1, 'p6': 2, 'p7': 6, 'p8': 1, 'p9': 4, 'p10': 3, 'p11': 4, 'p12': 2}",|   ,411844.4,messages/sec
brokers: ,12,    p: ,"{'p1': 8, 'p2': 4, 'p3': 5, 'p4': 6, 'p5': 7, 'p6': 9, 'p7': 10, 'p8': 10, 'p9': 2, 'p10': 3, 'p11': 10, 'p12': 8}",|   ,477562.5,messages/sec
brokers: ,12,    p: ,"{'p1': 11, 'p2': 9, 'p3': 12, 'p4': 5, 'p5': 6, 'p6': 12, 'p7': 2, 'p8': 2, 'p9': 12, 'p10': 12, 'p11': 3, 'p12': 2}",|   ,465747.0,messages/sec
brokers: ,12,    p: ,"{'p1': 2, 'p2': 4, 'p3': 3, 'p4': 11, 'p5': 2, 'p6': 5, 'p7': 3, 'p8': 12, 'p9': 3, 'p10': 4, 'p11': 10, 'p12': 8}",|   ,450361.2,messages/sec
brokers: ,12,    p: ,"{'p1': 10, 'p2': 12, 'p3': 5, 'p4': 11, 'p5': 3, 'p6': 5, 'p7': 9, 'p8': 11, 'p9': 8, 'p10': 1, 'p11': 8, 'p12': 1}",|   ,456778.2,messages/sec
brokers: ,12,    p: ,"{'p1': 12, 'p2': 3, 'p3': 3, 'p4': 3, 'p5': 2, 'p6': 5, 'p7': 9, 'p8': 5, 'p9': 11, 'p10': 3, 'p11': 2, 'p12': 1}",|   ,429686.2,messages/sec
brokers: ,12,    p: ,"{'p1': 6, 'p2': 4, 'p3': 1, 'p4': 4, 'p5': 2, 'p6': 7, 'p7': 4, 'p8': 12, 'p9': 4, 'p10': 8, 'p11': 5, 'p12': 9}",|   ,450175.9,messages/sec
brokers: ,12,    p: ,"{'p1': 1, 'p2': 5, 'p3': 12, 'p4': 3, 'p5': 6, 'p6': 7, 'p7': 2, 'p8': 11, 'p9': 7, 'p10': 11, 'p11': 7, 'p12': 7}",|   ,461559.1,messages/sec
brokers: ,12,    p: ,"{'p1': 5, 'p2': 3, 'p3': 7, 'p4': 5, 'p5': 2, 'p6': 6, 'p7': 8, 'p8': 6, 'p9': 3, 'p10': 4, 'p11': 9, 'p12': 4}",|   ,458151.0,messages/sec
brokers: ,12,    p: ,"{'p1': 3, 'p2': 1, 'p3': 1, 'p4': 7, 'p5': 5, 'p6': 4, 'p7': 11, 'p8': 9, 'p9': 2, 'p10': 10, 'p11': 11, 'p12': 11}",|   ,442721.3,messages/sec
brokers: ,12,    p: ,"{'p1': 11, 'p2': 9, 'p3': 11, 'p4': 3, 'p5': 4, 'p6': 3, 'p7': 3, 'p8': 6, 'p9': 4, 'p10': 11, 'p11': 8, 'p12': 4}",|   ,470219.1,messages/sec
brokers: ,12,    p: ,"{'p1': 9, 'p2': 9, 'p3': 1, 'p4': 10, 'p5': 5, 'p6': 10, 'p7': 11, 'p8': 10, 'p9': 4, 'p10': 2, 'p11': 6, 'p12': 12}",|   ,469866.7,messages/sec
brokers: ,12,    p: ,"{'p1': 4, 'p2': 12, 'p3': 8, 'p4': 5, 'p5': 2, 'p6': 5, 'p7': 12, 'p8': 2, 'p9': 8, 'p10': 11, 'p11': 12, 'p12': 8}",|   ,475971.7,messages/sec
brokers: ,13,    p: ,"{'p1': 1, 'p2': 6, 'p3': 5, 'p4': 6, 'p5': 2, 'p6': 9, 'p7': 11, 'p8': 3, 'p9': 10, 'p10': 5, 'p11': 11, 'p12': 4, 'p13': 6}",|   ,495371.0,messages/sec
brokers: ,13,    p: ,"{'p1': 10, 'p2': 6, 'p3': 13, 'p4': 3, 'p5': 2, 'p6': 8, 'p7': 11, 'p8': 5, 'p9': 4, 'p10': 10, 'p11': 1, 'p12': 2, 'p13': 3}",|   ,484238.9,messages/sec
brokers: ,13,    p: ,"{'p1': 4, 'p2': 9, 'p3': 12, 'p4': 8, 'p5': 13, 'p6': 11, 'p7': 6, 'p8': 11, 'p9': 9, 'p10': 13, 'p11': 7, 'p12': 7, 'p13': 6}",|   ,544590.8,messages/sec
brokers: ,13,    p: ,"{'p1': 1, 'p2': 4, 'p3': 9, 'p4': 3, 'p5': 7, 'p6': 12, 'p7': 8, 'p8': 2, 'p9': 4, 'p10': 4, 'p11': 10, 'p12': 12, 'p13': 2}",|   ,485565.8,messages/sec
brokers: ,13,    p: ,"{'p1': 13, 'p2': 8, 'p3': 9, 'p4': 2, 'p5': 2, 'p6': 2, 'p7': 3, 'p8': 13, 'p9': 8, 'p10': 2, 'p11': 11, 'p12': 1, 'p13': 13}",|   ,480533.3,messages/sec
brokers: ,13,    p: ,"{'p1': 1, 'p2': 11, 'p3': 6, 'p4': 3, 'p5': 5, 'p6': 11, 'p7': 9, 'p8': 1, 'p9': 1, 'p10': 13, 'p11': 8, 'p12': 13, 'p13': 3}",|   ,474663.6,messages/sec
brokers: ,13,    p: ,"{'p1': 5, 'p2': 6, 'p3': 6, 'p4': 9, 'p5': 4, 'p6': 13, 'p7': 8, 'p8': 4, 'p9': 1, 'p10': 9, 'p11': 10, 'p12': 13, 'p13': 1}",|   ,496187.8,messages/sec
brokers: ,13,    p: ,"{'p1': 9, 'p2': 7, 'p3': 6, 'p4': 10, 'p5': 13, 'p6': 13, 'p7': 6, 'p8': 6, 'p9': 1, 'p10': 2, 'p11': 9, 'p12': 6, 'p13': 5}",|   ,509422.6,messages/sec
brokers: ,13,    p: ,"{'p1': 1, 'p2': 6, 'p3': 6, 'p4': 7, 'p5': 9, 'p6': 9, 'p7': 8, 'p8': 2, 'p9': 11, 'p10': 7, 'p11': 13, 'p12': 7, 'p13': 3}",|   ,505346.4,messages/sec
brokers: ,13,    p: ,"{'p1': 3, 'p2': 10, 'p3': 4, 'p4': 11, 'p5': 7, 'p6': 10, 'p7': 5, 'p8': 4, 'p9': 2, 'p10': 5, 'p11': 12, 'p12': 2, 'p13': 12}",|   ,505696.1,messages/sec
brokers: ,13,    p: ,"{'p1': 12, 'p2': 13, 'p3': 1, 'p4': 9, 'p5': 13, 'p6': 13, 'p7': 3, 'p8': 9, 'p9': 11, 'p10': 1, 'p11': 8, 'p12': 11, 'p13': 4}",|   ,505552.0,messages/sec
brokers: ,13,    p: ,"{'p1': 13, 'p2': 6, 'p3': 5, 'p4': 3, 'p5': 2, 'p6': 4, 'p7': 8, 'p8': 4, 'p9': 13, 'p10': 4, 'p11': 1, 'p12': 2, 'p13': 12}",|   ,482493.0,messages/sec
brokers: ,13,    p: ,"{'p1': 1, 'p2': 12, 'p3': 3, 'p4': 6, 'p5': 13, 'p6': 13, 'p7': 3, 'p8': 3, 'p9': 8, 'p10': 9, 'p11': 3, 'p12': 8, 'p13': 9}",|   ,501495.4,messages/sec
brokers: ,13,    p: ,"{'p1': 6, 'p2': 11, 'p3': 10, 'p4': 1, 'p5': 8, 'p6': 1, 'p7': 7, 'p8': 2, 'p9': 13, 'p10': 13, 'p11': 4, 'p12': 7, 'p13': 4}",|   ,488275.3,messages/sec
brokers: ,13,    p: ,"{'p1': 8, 'p2': 9, 'p3': 5, 'p4': 11, 'p5': 13, 'p6': 5, 'p7': 11, 'p8': 4, 'p9': 7, 'p10': 11, 'p11': 7, 'p12': 6, 'p13': 8}",|   ,537485.0,messages/sec
brokers: ,14,    p: ,"{'p1': 10, 'p2': 5, 'p3': 5, 'p4': 14, 'p5': 13, 'p6': 9, 'p7': 10, 'p8': 5, 'p9': 6, 'p10': 13, 'p11': 5, 'p12': 9, 'p13': 3, 'p14': 11}",|   ,576672.2,messages/sec
brokers: ,14,    p: ,"{'p1': 2, 'p2': 10, 'p3': 12, 'p4': 8, 'p5': 5, 'p6': 3, 'p7': 9, 'p8': 8, 'p9': 10, 'p10': 7, 'p11': 8, 'p12': 12, 'p13': 1, 'p14': 6}",|   ,548983.2,messages/sec
brokers: ,14,    p: ,"{'p1': 11, 'p2': 14, 'p3': 9, 'p4': 10, 'p5': 7, 'p6': 5, 'p7': 6, 'p8': 7, 'p9': 6, 'p10': 11, 'p11': 1, 'p12': 8, 'p13': 11, 'p14': 6}",|   ,565428.2,messages/sec
brokers: ,14,    p: ,"{'p1': 14, 'p2': 5, 'p3': 2, 'p4': 14, 'p5': 6, 'p6': 11, 'p7': 2, 'p8': 4, 'p9': 2, 'p10': 10, 'p11': 8, 'p12': 14, 'p13': 9, 'p14': 3}",|   ,545723.0,messages/sec
brokers: ,14,    p: ,"{'p1': 3, 'p2': 4, 'p3': 11, 'p4': 11, 'p5': 6, 'p6': 8, 'p7': 9, 'p8': 1, 'p9': 2, 'p10': 11, 'p11': 12, 'p12': 4, 'p13': 4, 'p14': 2}",|   ,527992.8,messages/sec
brokers: ,14,    p: ,"{'p1': 9, 'p2': 1, 'p3': 14, 'p4': 5, 'p5': 3, 'p6': 9, 'p7': 5, 'p8': 2, 'p9': 13, 'p10': 13, 'p11': 4, 'p12': 5, 'p13': 14, 'p14': 9}",|   ,545299.9,messages/sec
brokers: ,14,    p: ,"{'p1': 5, 'p2': 4, 'p3': 8, 'p4': 3, 'p5': 5, 'p6': 4, 'p7': 14, 'p8': 1, 'p9': 8, 'p10': 7, 'p11': 9, 'p12': 2, 'p13': 5, 'p14': 5}",|   ,529456.9,messages/sec
brokers: ,14,    p: ,"{'p1': 6, 'p2': 12, 'p3': 3, 'p4': 11, 'p5': 10, 'p6': 4, 'p7': 8, 'p8': 12, 'p9': 13, 'p10': 1, 'p11': 13, 'p12': 5, 'p13': 4, 'p14': 1}",|   ,536426.5,messages/sec
brokers: ,14,    p: ,"{'p1': 9, 'p2': 7, 'p3': 7, 'p4': 6, 'p5': 8, 'p6': 7, 'p7': 11, 'p8': 6, 'p9': 9, 'p10': 9, 'p11': 9, 'p12': 12, 'p13': 1, 'p14': 1}",|   ,547099.7,messages/sec
brokers: ,14,    p: ,"{'p1': 13, 'p2': 11, 'p3': 3, 'p4': 7, 'p5': 5, 'p6': 2, 'p7': 6, 'p8': 3, 'p9': 14, 'p10': 5, 'p11': 8, 'p12': 8, 'p13': 12, 'p14': 4}",|   ,555142.5,messages/sec
brokers: ,14,    p: ,"{'p1': 14, 'p2': 3, 'p3': 10, 'p4': 2, 'p5': 10, 'p6': 4, 'p7': 6, 'p8': 1, 'p9': 5, 'p10': 10, 'p11': 9, 'p12': 7, 'p13': 7, 'p14': 2}",|   ,532190.1,messages/sec
brokers: ,14,    p: ,"{'p1': 1, 'p2': 3, 'p3': 5, 'p4': 2, 'p5': 1, 'p6': 1, 'p7': 4, 'p8': 9, 'p9': 3, 'p10': 5, 'p11': 9, 'p12': 13, 'p13': 11, 'p14': 8}",|   ,496443.8,messages/sec
brokers: ,14,    p: ,"{'p1': 9, 'p2': 7, 'p3': 12, 'p4': 3, 'p5': 12, 'p6': 9, 'p7': 1, 'p8': 12, 'p9': 3, 'p10': 5, 'p11': 10, 'p12': 10, 'p13': 7, 'p14': 13}",|   ,558524.0,messages/sec
brokers: ,14,    p: ,"{'p1': 1, 'p2': 14, 'p3': 11, 'p4': 13, 'p5': 2, 'p6': 11, 'p7': 13, 'p8': 11, 'p9': 4, 'p10': 5, 'p11': 8, 'p12': 8, 'p13': 4, 'p14': 5}",|   ,551006.1,messages/sec
brokers: ,14,    p: ,"{'p1': 3, 'p2': 9, 'p3': 1, 'p4': 14, 'p5': 9, 'p6': 2, 'p7': 6, 'p8': 12, 'p9': 10, 'p10': 3, 'p11': 1, 'p12': 5, 'p13': 10, 'p14': 4}",|   ,519744.1,messages/sec
brokers: ,15,    p: ,"{'p1': 4, 'p2': 2, 'p3': 4, 'p4': 13, 'p5': 3, 'p6': 6, 'p7': 11, 'p8': 3, 'p9': 4, 'p10': 10, 'p11': 5, 'p12': 5, 'p13': 11, 'p14': 3, 'p15': 4}",|   ,575204.4,messages/sec
brokers: ,15,    p: ,"{'p1': 11, 'p2': 4, 'p3': 7, 'p4': 11, 'p5': 15, 'p6': 15, 'p7': 9, 'p8': 10, 'p9': 9, 'p10': 14, 'p11': 7, 'p12': 13, 'p13': 3, 'p14': 11, 'p15': 9}",|   ,631096.2,messages/sec
brokers: ,15,    p: ,"{'p1': 10, 'p2': 15, 'p3': 8, 'p4': 7, 'p5': 7, 'p6': 4, 'p7': 13, 'p8': 12, 'p9': 1, 'p10': 14, 'p11': 15, 'p12': 9, 'p13': 11, 'p14': 10, 'p15': 11}",|   ,619084.0,messages/sec
brokers: ,15,    p: ,"{'p1': 6, 'p2': 6, 'p3': 5, 'p4': 6, 'p5': 3, 'p6': 3, 'p7': 10, 'p8': 12, 'p9': 3, 'p10': 1, 'p11': 9, 'p12': 12, 'p13': 7, 'p14': 8, 'p15': 7}",|   ,582779.4,messages/sec
brokers: ,15,    p: ,"{'p1': 2, 'p2': 9, 'p3': 8, 'p4': 11, 'p5': 1, 'p6': 7, 'p7': 14, 'p8': 11, 'p9': 8, 'p10': 10, 'p11': 2, 'p12': 4, 'p13': 13, 'p14': 9, 'p15': 2}",|   ,578574.6,messages/sec
brokers: ,15,    p: ,"{'p1': 3, 'p2': 3, 'p3': 10, 'p4': 2, 'p5': 13, 'p6': 15, 'p7': 4, 'p8': 3, 'p9': 14, 'p10': 2, 'p11': 9, 'p12': 4, 'p13': 15, 'p14': 6, 'p15': 8}",|   ,583956.0,messages/sec
brokers: ,15,    p: ,"{'p1': 14, 'p2': 5, 'p3': 4, 'p4': 12, 'p5': 15, 'p6': 8, 'p7': 3, 'p8': 4, 'p9': 12, 'p10': 11, 'p11': 4, 'p12': 1, 'p13': 10, 'p14': 4, 'p15': 14}",|   ,593163.1,messages/sec
brokers: ,15,    p: ,"{'p1': 2, 'p2': 7, 'p3': 12, 'p4': 3, 'p5': 8, 'p6': 7, 'p7': 9, 'p8': 15, 'p9': 4, 'p10': 15, 'p11': 4, 'p12': 11, 'p13': 9, 'p14': 8, 'p15': 13}",|   ,610135.2,messages/sec
brokers: ,15,    p: ,"{'p1': 12, 'p2': 11, 'p3': 10, 'p4': 3, 'p5': 2, 'p6': 11, 'p7': 13, 'p8': 14, 'p9': 12, 'p10': 11, 'p11': 8, 'p12': 6, 'p13': 11, 'p14': 5, 'p15': 3}",|   ,612381.4,messages/sec
brokers: ,15,    p: ,"{'p1': 9, 'p2': 5, 'p3': 10, 'p4': 10, 'p5': 3, 'p6': 12, 'p7': 11, 'p8': 11, 'p9': 9, 'p10': 7, 'p11': 2, 'p12': 14, 'p13': 15, 'p14': 6, 'p15': 7}",|   ,616049.0,messages/sec
brokers: ,15,    p: ,"{'p1': 3, 'p2': 7, 'p3': 10, 'p4': 3, 'p5': 12, 'p6': 9, 'p7': 15, 'p8': 13, 'p9': 3, 'p10': 12, 'p11': 5, 'p12': 11, 'p13': 3, 'p14': 8, 'p15': 15}",|   ,609334.1,messages/sec
brokers: ,15,    p: ,"{'p1': 13, 'p2': 6, 'p3': 15, 'p4': 9, 'p5': 4, 'p6': 11, 'p7': 1, 'p8': 12, 'p9': 6, 'p10': 13, 'p11': 8, 'p12': 8, 'p13': 2, 'p14': 5, 'p15': 5}",|   ,593816.0,messages/sec
brokers: ,15,    p: ,"{'p1': 1, 'p2': 12, 'p3': 7, 'p4': 9, 'p5': 8, 'p6': 5, 'p7': 4, 'p8': 13, 'p9': 1, 'p10': 9, 'p11': 5, 'p12': 8, 'p13': 11, 'p14': 13, 'p15': 9}",|   ,586919.6,messages/sec
brokers: ,15,    p: ,"{'p1': 12, 'p2': 9, 'p3': 4, 'p4': 8, 'p5': 6, 'p6': 9, 'p7': 5, 'p8': 3, 'p9': 13, 'p10': 5, 'p11': 5, 'p12': 15, 'p13': 11, 'p14': 5, 'p15': 12}",|   ,613531.8,messages/sec
brokers: ,15,    p: ,"{'p1': 4, 'p2': 1, 'p3': 8, 'p4': 14, 'p5': 15, 'p6': 10, 'p7': 6, 'p8': 4, 'p9': 7, 'p10': 15, 'p11': 3, 'p12': 9, 'p13': 13, 'p14': 4, 'p15': 6}",|   ,594451.0,messages/sec
